nameOrig,nameDest,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,origin_balance_change,destination_balance_change,amount_origin_ratio,amount_destination_ratio,ANOMALY_SCORE,STATUS
C790881645,C1952745530,TRANSFER,1961090.1,0.0,0.0,7595124.11,9556214.21,0.0,1961090.1000000006,1961090.1,0.25820379145801853,-0.03757536621853852,Flagged for Review
C38948739,C533828275,CASH_OUT,766257.55,766257.55,0.0,46141756.44,46908013.99,766257.55,766257.5500000045,0.9999986949574657,0.01660659655186294,-0.037497980528628516,Flagged for Review
C785679137,C1545920687,TRANSFER,2206299.87,31012.0,0.0,0.0,2206299.87,31012.0,2206299.87,71.14113017121852,2206299.87,-0.03746212779399638,Flagged for Review
C499728097,C1487213807,TRANSFER,2202643.31,30182.0,0.0,0.0,2202643.31,30182.0,2202643.31,72.97628830798794,2202643.31,-0.03746212779399638,Flagged for Review
C563848568,C568815462,TRANSFER,2456881.4,0.0,0.0,2850647.62,5307529.02,0.0,2456881.3999999994,2456881.4,0.8618675001761529,-0.03737635400375272,Flagged for Review
C80118005,C970805894,TRANSFER,2468996.43,0.0,0.0,2952627.86,5421624.29,0.0,2468996.43,2468996.43,0.8362027694872562,-0.03737635400375272,Flagged for Review
C184449121,C1444127182,TRANSFER,2455559.09,0.0,0.0,2972261.16,5427820.25,0.0,2455559.09,2455559.09,0.8261583123609796,-0.03737635400375272,Flagged for Review
C992917413,C104038589,CASH_OUT,2050727.81,2050727.81,0.0,0.0,2050727.81,2050727.81,2050727.81,0.9999995123684833,2050727.81,-0.03735333101718741,Flagged for Review
C792664233,C1628486398,TRANSFER,2466224.61,0.0,0.0,3446236.22,5912460.83,0.0,2466224.61,2466224.61,0.715628220740997,-0.037331526387200165,Flagged for Review
C1122264272,C2035525206,TRANSFER,2482162.75,0.0,0.0,3390312.81,5872475.55,0.0,2482162.7399999998,2482162.75,0.7321336280667187,-0.037331526387200165,Flagged for Review
C335064550,C1596062467,TRANSFER,1522805.32,0.0,0.0,1629775.62,4548779.92,0.0,2919004.3,1522805.32,0.9343644406924919,-0.03725515133276436,Flagged for Review
C1051371565,C1345225526,TRANSFER,2093818.56,5513.83,0.0,2954224.36,6346536.7,5513.83,3392312.3400000003,379.67055376140337,0.7087538372495726,-0.03721269626988333,Flagged for Review
C624922871,C1892744013,TRANSFER,6813727.79,16070.0,0.0,380638.06,7194365.85,16070.0,6813727.79,423.9765907535312,17.900758240628274,-0.037206006914496714,Flagged for Review
C837855242,C1494921789,CASH_IN,537557.26,3410.0,540967.26,20828322.1,20290764.83,-537557.26,-537557.2700000033,157.5952096159484,0.025808955306632436,-0.03717801873991622,Flagged for Review
C1912564261,C1921838990,CASH_IN,493249.66,22917603.43,23410853.09,1496493.21,1003243.55,-493249.66000000015,-493249.6599999999,0.021522740804196697,0.32960345366120725,-0.03714067674836097,Flagged for Review
C37703484,C928094130,TRANSFER,1263645.76,0.0,0.0,26150788.78,27414434.54,0.0,1263645.759999998,1263645.76,0.04832151421164459,-0.037137945813378814,Flagged for Review
C997549519,C428212392,TRANSFER,2367913.47,0.0,0.0,4058870.21,6426783.68,0.0,2367913.4699999997,2367913.47,0.5833921175340767,-0.03711296815967513,Flagged for Review
C1808939815,C1437957547,CASH_IN,548588.73,16962875.2,17511463.93,2274909.79,1726321.06,-548588.7300000004,-548588.73,0.03234054906325379,0.24114735945315902,-0.0371031803337013,Flagged for Review
C89655820,C708948439,TRANSFER,4239252.82,25834.35,0.0,5442317.28,9681570.1,25834.35,4239252.819999999,164.08729976563123,0.7789424656729191,-0.037102916830998645,Flagged for Review
C694533614,C1615219336,TRANSFER,2057747.37,0.0,0.0,2119903.14,4629899.18,0.0,2509996.0399999996,2057747.37,0.9706794430808555,-0.037093281423516755,Flagged for Review
C683149423,C1137735084,CASH_IN,314615.16,18579985.78,18894600.94,12531538.97,12216923.81,-314615.16000000015,-314615.16000000015,0.016933013124565847,0.025105865739819364,-0.03706073353812234,Flagged for Review
C808364928,C1937119864,TRANSFER,2169825.11,60182.0,0.0,0.0,2169825.11,60182.0,2169825.11,36.05378778060249,2169825.11,-0.037026535386622705,Flagged for Review
C978862982,C642500410,TRANSFER,3349943.4,530740.06,0.0,10234.0,3530628.22,530740.06,3520394.22,6.311822567487052,327.3027259404006,-0.037024900550560624,Flagged for Review
C1699507395,C516049872,CASH_OUT,137328.92,1662.0,0.0,33222968.39,36194475.03,1662.0,2971506.6400000006,82.57902585688515,0.004133553457787417,-0.037012498985674824,Flagged for Review
C275939975,C519830136,TRANSFER,2396284.92,0.0,0.0,2540631.35,4936916.26,0.0,2396284.9099999997,2396284.92,0.9431844477615976,-0.03701158318358844,Flagged for Review
C464926434,C389103388,CASH_IN,753214.15,8729607.38,9482821.53,2817334.91,2064120.76,-753214.1499999985,-753214.1500000001,0.0862826964524152,0.2673497850669855,-0.03700875862088682,Flagged for Review
C1044357253,C591256148,TRANSFER,3507686.07,202656.21,0.0,5198521.9,8706207.98,202656.21,3507686.08,17.308469163273294,0.6747466804464782,-0.03700821237414276,Flagged for Review
C868497540,C1909592204,TRANSFER,2096994.07,0.0,0.0,4819790.99,6995186.37,0.0,2175395.38,2096994.07,0.4350797865034005,-0.03697414333890936,Flagged for Review
C222416860,C828389234,TRANSFER,2195944.02,0.0,0.0,5849712.26,8045656.28,0.0,2195944.0200000005,2195944.02,0.37539344620799414,-0.03697414333890936,Flagged for Review
C2057578352,C1552420719,TRANSFER,2320815.73,0.0,0.0,3625520.88,5946336.61,0.0,2320815.7300000004,2320815.73,0.6401328710226953,-0.03689902123573596,Flagged for Review
C1294515762,C392347203,TRANSFER,2303781.66,0.0,0.0,4143170.91,6446952.56,0.0,2303781.6499999994,2303781.66,0.5560429810888537,-0.03685575102068228,Flagged for Review
C1258137180,C648983330,CASH_IN,490859.18,21596321.27,22087180.45,1361492.22,870633.04,-490859.1799999997,-490859.17999999993,0.02272883196792562,0.36053002158909025,-0.036807621568421545,Flagged for Review
C1046435541,C823056183,CASH_IN,200974.57,24793436.95,24994411.53,13874984.11,13674009.54,-200974.58000000194,-200974.5700000003,0.008105958133168055,0.01448466923796216,-0.036765602008275944,Flagged for Review
C513919480,C1465115909,TRANSFER,2217818.0,15870.0,0.0,0.0,2217818.0,15870.0,2217818.0,139.740281015689,2217818.0,-0.036723898749515205,Flagged for Review
C683564611,C7290290,CASH_IN,121135.46,21091652.37,21212787.83,18534333.58,18413198.12,-121135.45999999717,-121135.45999999717,0.005743288962462216,0.006535732884131415,-0.036707018920131396,Flagged for Review
C1217403648,C483706610,TRANSFER,1421665.98,1421665.98,0.0,0.0,0.0,1421665.98,0.0,0.9999992966003894,1421665.98,-0.036667093917267524,Flagged for Review
C349946114,C1704676936,TRANSFER,1995125.02,0.0,0.0,6416474.05,8411599.07,0.0,1995125.0200000005,1995125.02,0.3109378598768182,-0.03656839390758038,Flagged for Review
C197401569,C2107750716,TRANSFER,2851298.21,219619.84,0.0,8928468.6,11779766.81,219619.84,2851298.210000001,12.982821712183599,0.31934904163195,-0.03653406592701469,Flagged for Review
C2118961935,C249178408,TRANSFER,5239108.01,3068.0,0.0,2531690.91,7770798.92,3068.0,5239108.01,1707.1059009449332,2.069409784542069,-0.036495538478441,Flagged for Review
C1882604663,C1358149280,TRANSFER,2207554.2,241.0,0.0,0.0,2207554.2,241.0,2207554.2,9122.12479338843,2207554.2,-0.036477212602935016,Flagged for Review
C815331703,C1660095722,TRANSFER,1833972.09,0.0,0.0,9027133.1,10861105.19,0.0,1833972.0899999999,1833972.09,0.20316216306125331,-0.03644246266394657,Flagged for Review
C108112880,C6590215,TRANSFER,2208615.32,12037.0,0.0,0.0,2208615.32,12037.0,2208615.32,183.47028742316,2208615.32,-0.036422064280366095,Flagged for Review
C849761712,C414821585,CASH_IN,356910.01,25020885.19,25377795.2,6644527.46,6287617.44,-356910.0099999979,-356910.01999999955,0.014264483171768904,0.053714874147743515,-0.036413560756005436,Flagged for Review
C582897896,C1387897180,TRANSFER,2353644.26,0.0,0.0,2498184.19,4851828.46,0.0,2353644.27,2353644.26,0.942141627218597,-0.03640779095186164,Flagged for Review
C1468055442,C1970241168,TRANSFER,2378727.22,0.0,0.0,3029737.57,5408464.78,0.0,2378727.2100000004,2378727.22,0.785126229554519,-0.03640779095186164,Flagged for Review
C1624904947,C1162112921,TRANSFER,2423675.14,0.0,0.0,2520202.91,4943878.05,0.0,2423675.1399999997,2423675.14,0.9616980318072754,-0.03640779095186164,Flagged for Review
C190047281,C900038557,TRANSFER,2152177.48,0.0,0.0,5750968.04,7903145.51,0.0,2152177.4699999997,2152177.48,0.3742286673829842,-0.03637038486700128,Flagged for Review
C1212397315,C783161352,TRANSFER,2144171.65,0.0,0.0,5913322.89,8057494.54,0.0,2144171.6500000004,2144171.65,0.3626000689098057,-0.03637038486700128,Flagged for Review
C45810838,C863993578,TRANSFER,2388150.73,0.0,0.0,3363154.57,5751305.31,0.0,2388150.7399999998,2388150.73,0.710092257195227,-0.03636302814136261,Flagged for Review
C1322362774,C1383235514,TRANSFER,3751998.25,752154.0,0.0,228488.16,3980486.41,752154.0,3751998.25,4.988331195032939,16.420902637131668,-0.03636198173135918,Flagged for Review
C1885566813,C4773245,CASH_IN,623845.7,9852711.78,10476557.48,6848965.22,6225119.52,-623845.7000000011,-623845.7000000002,0.06331715071064925,0.09108611138689482,-0.03630332093677535,Flagged for Review
C903357603,C1813738281,CASH_IN,10000.0,23477948.09,23487948.09,18017288.21,18007288.21,-10000.0,-10000.0,0.00042593158208437023,0.0005550224500170522,-0.03629344713221483,Flagged for Review
C1463730558,C1134266682,TRANSFER,2309216.22,0.0,0.0,4199428.53,6508644.75,0.0,2309216.2199999997,2309216.22,0.5498880749166899,-0.03625209930411066,Flagged for Review
C48558690,C1943486252,CASH_IN,441360.7,5389509.36,5830870.06,20101933.48,19660572.79,-441360.69999999925,-441360.69000000134,0.08189254134767077,0.021956130661908317,-0.03613136115107496,Flagged for Review
C222670169,C217125608,CASH_IN,589637.84,15281240.25,15870878.09,1834647.93,1245010.08,-589637.8399999999,-589637.8499999999,0.03858572941514159,0.32139001111237125,-0.036080506610861485,Flagged for Review
C344231020,C1283065160,TRANSFER,2004886.15,0.0,0.0,4953893.09,7056805.24,0.0,2102912.1500000004,2004886.15,0.404709126512634,-0.03606870981699928,Flagged for Review
C1385531651,C724749584,TRANSFER,1974727.89,0.0,0.0,6989194.61,8963922.51,0.0,1974727.8999999994,1974727.89,0.2825400804599887,-0.03606563625892767,Flagged for Review
C1541281281,C434499795,TRANSFER,1047358.17,0.0,0.0,3038804.53,6604368.86,0.0,3565564.3300000005,1047358.17,0.34466113729890446,-0.035953542407680894,Flagged for Review
C668740799,C505052723,TRANSFER,2354735.58,0.0,0.0,3958245.18,6312980.76,0.0,2354735.5799999996,2354735.58,0.594893665759819,-0.03595047759567305,Flagged for Review
C1096136943,C1377194794,TRANSFER,2386148.95,0.0,0.0,2886821.85,5272970.8,0.0,2386148.9499999997,2386148.95,0.8265657693543613,-0.035804543164603575,Flagged for Review
C952675335,C1949261717,TRANSFER,2369949.54,0.0,0.0,2614066.35,4984015.89,0.0,2369949.5399999996,2369949.54,0.9066138024332081,-0.035804543164603575,Flagged for Review
C2094052887,C2056103121,TRANSFER,2230207.51,0.0,0.0,5240301.07,7470508.58,0.0,2230207.51,2230207.51,0.42558758640415545,-0.03576717080912051,Flagged for Review
C1024207096,C2068785174,TRANSFER,1988530.99,0.0,0.0,7211849.69,9200380.69,0.0,1988530.999999999,1988530.99,0.2757310259843996,-0.03576409863708774,Flagged for Review
C1774811915,C393737089,TRANSFER,2422732.33,0.0,0.0,3527960.4,5950692.73,0.0,2422732.3300000005,2422732.33,0.6867230265047685,-0.035759820717102375,Flagged for Review
C940770502,C142848875,TRANSFER,2388632.46,0.0,0.0,3510084.9,5898717.36,0.0,2388632.4600000004,2388632.46,0.680505414411653,-0.035759820717102375,Flagged for Review
C601358306,C1377361140,TRANSFER,2693248.22,65971.56,0.0,10756153.16,13449401.38,65971.56,2693248.2200000007,40.823764001275684,0.25039137408569834,-0.035741024129550936,Flagged for Review
C1984162598,C1293276040,TRANSFER,2314160.52,0.0,0.0,3997131.37,6311291.89,0.0,2314160.5199999996,2314160.52,0.5789551873159507,-0.03564899190530402,Flagged for Review
C1225475363,C422970659,TRANSFER,2152716.84,43995.0,0.0,0.0,2152716.84,43995.0,2152716.84,48.92983089371761,2152716.84,-0.035606454075365,Flagged for Review
C896936652,C1486434379,TRANSFER,3847641.76,57044.0,0.0,5786476.47,9634118.23,57044.0,3847641.7600000007,67.44923761942326,0.6649367909834789,-0.035542410987220774,Flagged for Review
C227314918,C1022830616,TRANSFER,2334458.08,0.0,0.0,3211000.75,5545458.84,0.0,2334458.09,2334458.08,0.7270186258852086,-0.03550312328421734,Flagged for Review
C1566045213,C605206725,TRANSFER,2388543.88,0.0,0.0,3107880.89,5496424.77,0.0,2388543.8799999994,2388543.88,0.7685439680592236,-0.03550312328421734,Flagged for Review
C466765696,C1854363800,CASH_IN,429027.61,7494754.86,7923782.47,17592514.58,17163486.97,-429027.6099999994,-429027.6099999994,0.05724370720195814,0.024386939323659818,-0.03549679399603134,Flagged for Review
C885221006,C1646899549,CASH_IN,214033.07,20210318.6,20424351.67,16390367.2,16176334.13,-214033.0700000003,-214033.06999999844,0.010590286261480002,0.013058466252149235,-0.03549650500927415,Flagged for Review
C7212931,C1190136960,TRANSFER,2269669.6,0.0,0.0,3810781.23,6080450.83,0.0,2269669.6,2269669.6,0.5955915250502257,-0.03538368478827725,Flagged for Review
C941843980,C277058211,TRANSFER,2285664.14,0.0,0.0,4023508.72,6309172.87,0.0,2285664.15,2285664.14,0.56807720101643,-0.03534764217166542,Flagged for Review
C1972629886,C1831626412,TRANSFER,2261988.49,0.0,0.0,4193613.25,6455601.74,0.0,2261988.49,2261988.49,0.5393887837919285,-0.03534764217166542,Flagged for Review
C1820474375,C1506986844,CASH_IN,549457.3,7990251.79,8539709.1,10613793.36,10064336.05,-549457.3099999996,-549457.3099999987,0.06876594701580149,0.05176822551515876,-0.03525126389217048,Flagged for Review
C2007478205,C464094472,CASH_IN,286066.17,12566977.19,12853043.36,38186996.04,37900929.87,-286066.1699999999,-286066.1700000018,0.022763321911995774,0.007491193133106336,-0.03521953521075749,Flagged for Review
C1210649369,C1194972221,CASH_IN,702287.68,9756269.84,10458557.51,4571445.24,3869157.56,-702287.6699999999,-702287.6800000002,0.07198320869903198,0.15362483624000794,-0.035170663832950755,Flagged for Review
C637037673,C1839457100,TRANSFER,2217706.06,0.0,0.0,5161499.37,7379205.42,0.0,2217706.05,2217706.06,0.42966306326158415,-0.035164500674364385,Flagged for Review
C1433394812,C1141137903,TRANSFER,200008.93,0.0,0.0,21006894.38,25939516.85,0.0,4932622.4700000025,200008.93,0.009521108492329722,-0.035145297265604336,Flagged for Review
C834041390,C2143571473,TRANSFER,5026817.49,106933.0,0.0,255146.0,5021361.63,106933.0,4766215.63,47.008598668337484,19.70165234159132,-0.03514523327097374,Flagged for Review
C1386264227,C680344850,TRANSFER,2277731.15,0.0,0.0,3946621.72,6224352.87,0.0,2277731.15,2277731.15,0.577134251636802,-0.03504642833344673,Flagged for Review
C535548582,C756432213,TRANSFER,1034277.34,0.0,0.0,35222440.22,36256717.57,0.0,1034277.3500000015,1034277.34,0.029364158308615954,-0.03499764990158527,Flagged for Review
C729754279,C1774626299,TRANSFER,3473603.95,3744.6,0.0,7252736.56,10726340.5,3744.6,3473603.9400000004,927.3825154848356,0.47893694225990996,-0.03494045928844025,Flagged for Review
C45001023,C1226766963,TRANSFER,2372332.83,0.0,0.0,3072836.7,5445169.53,0.0,2372332.83,2372332.83,0.7720332349476186,-0.03490069124330686,Flagged for Review
C2045628424,C788424037,TRANSFER,2294269.84,0.0,0.0,3048550.51,5342820.35,0.0,2294269.84,2294269.84,0.7525770296070871,-0.03490069124330686,Flagged for Review
C188282383,C1931240788,TRANSFER,2016778.53,0.0,0.0,4633040.29,6754475.14,0.0,2121434.8499999996,2016778.53,0.4353033793057346,-0.034863369424872004,Flagged for Review
C856506384,C846053347,TRANSFER,2124619.72,0.0,0.0,5550499.49,7675119.22,0.0,2124619.7299999995,2124619.72,0.382779845498221,-0.034863369424872004,Flagged for Review
C1062217547,C1185758936,TRANSFER,2165467.79,0.0,0.0,5579466.09,7744933.88,0.0,2165467.79,2165467.79,0.38811373112696324,-0.034863369424872004,Flagged for Review
C524195206,C682954619,TRANSFER,2182786.92,0.0,0.0,5268023.69,7450810.61,0.0,2182786.92,2182786.92,0.41434637239712707,-0.034863369424872004,Flagged for Review
C871942599,C1090325927,CASH_IN,175362.17,27619025.67,27794387.85,13248000.56,13072638.39,-175362.1799999997,-175362.16999999993,0.006349324764238696,0.013236877215464338,-0.03485226870831848,Flagged for Review
C1000104995,C1409969112,TRANSFER,2084473.48,101733.0,0.0,0.0,2084473.48,101733.0,2084473.48,20.489447775571588,2084473.48,-0.0348171421189718,Flagged for Review
C2115205172,C181299698,CASH_IN,372504.04,11728808.93,12101312.97,18510799.62,18138295.58,-372504.04000000097,-372504.04000000283,0.03175974734207326,0.020123605004827714,-0.03469223592241111,Flagged for Review
C1865392475,C1932205305,TRANSFER,4324069.91,84526.76,0.0,4897098.91,9221168.82,84526.76,4324069.91,51.15561929004153,0.8829858466171256,-0.03463683496416259,Flagged for Review
C427404314,C1462250062,TRANSFER,1854761.44,0.0,0.0,8237175.27,10091936.71,0.0,1854761.4400000013,1854761.44,0.22516957015416644,-0.0346342569655359,Flagged for Review
C686846151,C2081527003,TRANSFER,1993702.72,0.0,0.0,6893545.29,8887248.01,0.0,1993702.7199999997,1993702.72,0.2892129299098389,-0.03460394945454437,Flagged for Review
C963452916,C1679939068,TRANSFER,1398890.21,0.0,0.0,0.0,1809550.62,0.0,1809550.62,1398890.21,1398890.21,-0.034565855777615395,Flagged for Review
C808573506,C1809457826,TRANSFER,2075889.67,0.0,0.0,5770593.59,7846483.25,0.0,2075889.6600000001,2075889.67,0.3597358361645017,-0.03456237397227291,Flagged for Review
C1995773410,C688146815,CASH_IN,555001.29,15765852.78,16320854.07,2742969.31,2187968.02,-555001.290000001,-555001.29,0.03520274244228085,0.20233587216625762,-0.03447242342576706,Flagged for Review
C1200932771,C1697258007,TRANSFER,731863.08,0.0,0.0,4573085.14,10140549.54,0.0,5567464.399999999,731863.08,0.1600370204266478,-0.034430469987488665,Flagged for Review
C517021171,C277348436,TRANSFER,2368036.79,0.0,0.0,2422606.4,4790643.18,0.0,2368036.78,2368036.79,0.9774744310613434,-0.03435558711916875,Flagged for Review
C1985439809,C827945218,TRANSFER,2397250.84,0.0,0.0,2416349.01,4813599.85,0.0,2397250.84,2397250.84,0.9920958594901572,-0.03435558711916875,Flagged for Review
C1200898164,C1306362981,CASH_IN,579099.77,13471779.2,14050878.97,4810664.86,4231565.09,-579099.7700000014,-579099.7700000005,0.04298613556655267,0.12037829831731443,-0.034355335089299666,Flagged for Review
C616263127,C53756558,TRANSFER,1943117.05,0.0,0.0,6579759.11,8522876.16,0.0,1943117.0499999998,1943117.05,0.29531730906827847,-0.03430307098889385,Flagged for Review
C338241629,C241328157,CASH_IN,495501.46,12847336.62,13342838.08,7762771.95,7267270.5,-495501.4600000009,-495501.4500000002,0.038568415858288935,0.06383047181613112,-0.034293187310943996,Flagged for Review
C1214107347,C1242586395,CASH_IN,302853.08,20635599.6,20938452.68,10471194.58,10168341.5,-302853.0799999982,-302853.0800000001,0.014676242570812308,0.028922492917470653,-0.03419868174301732,Flagged for Review
C149433179,C30770683,TRANSFER,2692982.32,982351.38,0.0,6329458.14,9022440.46,982351.38,2692982.320000001,2.7413608139270758,0.4254679997823637,-0.03419617303366407,Flagged for Review
C228582263,C601673478,TRANSFER,3897165.42,398050.0,0.0,50975.52,3948140.94,398050.0,3897165.42,9.79061833785118,76.45020531020948,-0.03416490440001474,Flagged for Review
C700433726,C831140767,TRANSFER,2003535.97,0.0,0.0,5953087.76,7956623.74,0.0,2003535.9800000004,2003535.97,0.33655402275574337,-0.034158086033223456,Flagged for Review
C821409572,C1752809160,TRANSFER,2009615.79,202831.0,0.0,0.0,2009615.79,202831.0,2009615.79,9.907784718387632,2009615.79,-0.034138920246510884,Flagged for Review
C1484352264,C1531835134,TRANSFER,1215165.37,0.0,0.0,25703568.97,26918734.34,0.0,1215165.370000001,1215165.37,0.04727613212554848,-0.03412385550768249,Flagged for Review
C1499172076,C1990348608,TRANSFER,2373759.64,134.0,0.0,154562.88,3828615.33,134.0,3674052.45,17583.40474074074,15.357790190049577,-0.03411998851836595,Flagged for Review
C1911016669,C1543005080,CASH_IN,517617.12,18648397.04,19166014.16,744758.38,227141.26,-517617.12000000104,-517617.12,0.027756653353801966,0.6950125555988298,-0.03401723690528391,Flagged for Review
C1352024791,C2144772289,TRANSFER,1417204.94,129494.86,0.0,26359576.14,27776781.08,129494.86,1417204.9399999976,10.94401736086389,0.05376432757145511,-0.034014978288337216,Flagged for Review
C1648163977,C751690694,TRANSFER,2267246.37,0.0,0.0,2971037.56,5238283.93,0.0,2267246.3699999996,2267246.37,0.763115767167963,-0.03399806156255414,Flagged for Review
C2100331260,C1633594492,TRANSFER,2272852.18,0.0,0.0,2863431.45,5136283.63,0.0,2272852.1799999997,2272852.18,0.7937509334295628,-0.03399806156255414,Flagged for Review
C2068017631,C1848724112,TRANSFER,2279906.44,0.0,0.0,2782239.83,5062146.27,0.0,2279906.4399999995,2279906.44,0.8194497095350297,-0.03399806156255414,Flagged for Review
C583471407,C581840711,TRANSFER,3610236.47,626167.0,0.0,307532.79,3917769.26,626167.0,3610236.4699999997,5.765603592007257,11.739316417880456,-0.03395241734492527,Flagged for Review
C1907677809,C1141200366,CASH_IN,341282.51,11903542.66,12244825.18,28280955.52,27939673.0,-341282.51999999955,-341282.51999999955,0.0286706647825241,0.01206757309494283,-0.0338900845896406,Flagged for Review
C2130376625,C944011711,TRANSFER,1650791.79,0.0,0.0,13532738.89,15183530.68,0.0,1650791.789999999,1650791.79,0.12198503802026449,-0.03385713650231292,Flagged for Review
C536316685,C133793151,TRANSFER,2185530.28,566.0,0.0,0.0,2185530.28,566.0,2185530.28,3854.5507583774247,2185530.28,-0.03376659672947124,Flagged for Review
C17535042,C1637157819,CASH_IN,562560.72,8852297.32,9414858.04,9401394.61,8838833.89,-562560.7199999988,-562560.7199999988,0.0635496793786317,0.059838001009299084,-0.03376506882130059,Flagged for Review
C220888867,C206918977,TRANSFER,1305352.39,0.0,0.0,20000000.0,21305352.39,0.0,1305352.3900000006,1305352.39,0.06526761623661918,-0.03372369696262856,Flagged for Review
C1136039849,C1726348383,CASH_IN,593227.34,3498901.16,4092128.5,11965729.92,11372502.58,-593227.3399999999,-593227.3399999999,0.1695467071877197,0.04957719206341638,-0.033705785531314536,Flagged for Review
C379931418,C286834421,TRANSFER,2255175.63,0.0,0.0,3090354.15,5345529.78,0.0,2255175.6300000004,2255175.63,0.7297464273645053,-0.03369745632558219,Flagged for Review
C599016010,C1659697796,TRANSFER,2287087.39,0.0,0.0,3358169.78,5645257.17,0.0,2287087.39,2287087.39,0.6810515425901003,-0.03369745632558219,Flagged for Review
C736038678,C1848063884,TRANSFER,2290675.55,0.0,0.0,3171244.68,5461920.23,0.0,2290675.5500000003,2290675.55,0.7223267388100942,-0.03369745632558219,Flagged for Review
C1969879761,C287588933,TRANSFER,2285328.68,0.0,0.0,3126685.09,5412013.77,0.0,2285328.6799999997,2285328.68,0.7309108155465649,-0.03369745632558219,Flagged for Review
C1152938208,C681078805,CASH_IN,692491.57,10326140.69,11018632.25,3444943.1,2793222.28,-692491.5600000005,-651720.8200000003,0.06706198605337944,0.20101677992394706,-0.03369312017456072,Flagged for Review
C952070431,C1467998045,TRANSFER,2180174.05,0.0,0.0,4765494.13,6945668.18,0.0,2180174.05,2180174.05,0.4574916122094536,-0.03366020178358897,Flagged for Review
C794652595,C233882901,TRANSFER,2120895.53,0.0,0.0,5434358.26,7555253.78,0.0,2120895.5200000005,2120895.53,0.3902751784577452,-0.03366020178358897,Flagged for Review
C238076418,C499557850,CASH_IN,532732.65,18083975.13,18616707.77,1028248.77,495516.12,-532732.6400000006,-532732.65,0.02945882289217554,0.5180965418548064,-0.03362134948894624,Flagged for Review
C1029212341,C1326645274,TRANSFER,1732047.65,401398.52,0.0,11178043.21,12910090.87,401398.52,1732047.6599999983,4.315021726981636,0.15495086774218436,-0.03357694086550944,Flagged for Review
C893206228,C121628080,TRANSFER,2242791.95,0.0,0.0,3859027.35,6101819.3,0.0,2242791.9499999997,2242791.95,0.5811804803144295,-0.03351602552226696,Flagged for Review
C1224535312,C576901850,TRANSFER,3152969.62,21629.0,0.0,12434.39,3781973.36,21629.0,3769538.9699999997,145.76835968562182,253.54810906614108,-0.03350382841201616,Flagged for Review
C1431434324,C1720463306,TRANSFER,1048744.64,0.0,0.0,14842311.56,16486289.07,0.0,1643977.5099999998,1048744.64,0.07065911297585556,-0.03349311476976058,Flagged for Review
C964734862,C371136175,TRANSFER,2188465.72,303.0,0.0,0.0,2188465.72,303.0,2188465.72,7198.900394736843,2188465.72,-0.033466095872915824,Flagged for Review
C1994862012,C18106377,TRANSFER,3561868.12,240926.89,0.0,4116791.19,7678659.31,240926.89,3561868.1199999996,14.783959300021262,0.8652047408786014,-0.033440848487944486,Flagged for Review
C1811557249,C278128521,TRANSFER,2099949.55,51253.0,0.0,0.0,2099949.55,51253.0,2099949.55,40.97142759589495,2099949.55,-0.03340174629850268,Flagged for Review
C2061724855,C864176555,TRANSFER,2201749.39,0.0,0.0,4672334.35,6874083.74,0.0,2201749.3900000006,2201749.39,0.4712310279697711,-0.03335974890645477,Flagged for Review
C1944820106,C1788388430,TRANSFER,2130156.93,0.0,0.0,4766901.62,6897058.55,0.0,2130156.9299999997,2130156.93,0.4468639491527939,-0.03335974890645477,Flagged for Review
C1713285367,C351716642,TRANSFER,2201656.75,0.0,0.0,5065104.4,7266761.15,0.0,2201656.75,2201656.75,0.4346714581694588,-0.03335974890645477,Flagged for Review
C448037096,C18504266,CASH_IN,245594.17,22863390.05,23108984.22,12920923.44,12675329.27,-245594.16999999806,-245594.16999999993,0.010741808573492426,0.019007476681753586,-0.03325132266366948,Flagged for Review
C1258106685,C447752600,TRANSFER,1297449.65,0.0,0.0,20442150.1,21739599.74,0.0,1297449.6399999969,1297449.65,0.06346933077899027,-0.033210964761827166,Flagged for Review
C1793932564,C111150518,TRANSFER,1872648.25,0.0,0.0,7813181.04,9685829.29,0.0,1872648.249999999,1872648.25,0.23967805183763516,-0.033144458311456515,Flagged for Review
C763183713,C509638957,TRANSFER,2123219.79,0.0,0.0,4182403.09,6204920.16,0.0,2022517.0700000003,2123219.79,0.5076553447039117,-0.033135716196750375,Flagged for Review
C2116213087,C1265705931,TRANSFER,2064774.8,0.0,0.0,5439861.02,7504635.83,0.0,2064774.8100000005,2064774.8,0.37956381842199743,-0.03305943152029789,Flagged for Review
C1094197947,C1851654159,TRANSFER,6218949.4,20863.0,0.0,164272.46,6383221.86,20863.0,6218949.4,298.0708109662577,37.85729843396493,-0.03276574537240451,Flagged for Review
C1157744478,C140656682,TRANSFER,2178147.25,0.0,0.0,4580231.15,6758378.39,0.0,2178147.2399999993,2178147.25,0.4755538974154399,-0.03275924956401777,Flagged for Review
C644848192,C1568734573,CASH_IN,305075.86,31959146.58,32264222.45,7932531.63,7627455.77,-305075.87000000104,-305075.86000000034,0.009545807166362478,0.038458821946251484,-0.03275574268481152,Flagged for Review
